index,country code,country,année,quantile,nb_quantiles,log_income,income,gdpppp,gini,population,cluster
8860,PRT,Portugal,2008,62,100,3.978212802403863,9510.707,21956.0,36.6,10558177,5
8861,PRT,Portugal,2008,63,100,3.9832775390002335,9622.27,21956.0,36.6,10558177,5
8862,PRT,Portugal,2008,64,100,3.9883237767028894,9734.726999999999,21956.0,36.6,10558177,5
8863,PRT,Portugal,2008,65,100,3.9936501505063817,9854.853000000001,21956.0,36.6,10558177,5
8864,PRT,Portugal,2008,66,100,4.002032728009791,10046.915,21956.0,36.6,10558177,5
8865,PRT,Portugal,2008,67,100,4.008629634662645,10200.692,21956.0,36.6,10558177,5
8866,PRT,Portugal,2008,68,100,4.014605163334765,10342.015,21956.0,36.6,10558177,5
8867,PRT,Portugal,2008,69,100,4.022993493529774,10543.711000000001,21956.0,36.6,10558177,5
8868,PRT,Portugal,2008,70,100,4.030243762261848,10721.208999999999,21956.0,36.6,10558177,5
8869,PRT,Portugal,2008,71,100,4.036481817071276,10876.316,21956.0,36.6,10558177,5
8870,PRT,Portugal,2008,72,100,4.045454421007144,11103.36,21956.0,36.6,10558177,5
8871,PRT,Portugal,2008,73,100,4.056177790321308,11380.931,21956.0,36.6,10558177,5
8872,PRT,Portugal,2008,74,100,4.067236652689752,11674.456,21956.0,36.6,10558177,5
8873,PRT,Portugal,2008,75,100,4.074292192662726,11865.668,21956.0,36.6,10558177,5
8874,PRT,Portugal,2008,76,100,4.082879540991909,12102.624,21956.0,36.6,10558177,5
8875,PRT,Portugal,2008,77,100,4.0911665098196535,12335.777,21956.0,36.6,10558177,5
8876,PRT,Portugal,2008,78,100,4.103833539206949,12700.872,21956.0,36.6,10558177,5
8877,PRT,Portugal,2008,79,100,4.1130105557586285,12972.108,21956.0,36.6,10558177,5
8878,PRT,Portugal,2008,80,100,4.1217965899568165,13237.214,21956.0,36.6,10558177,5
8879,PRT,Portugal,2008,81,100,4.133151095510195,13587.861,21956.0,36.6,10558177,5
8880,PRT,Portugal,2008,82,100,4.142566089178758,13885.646,21956.0,36.6,10558177,5
8881,PRT,Portugal,2008,83,100,4.155399871025448,14302.101999999999,21956.0,36.6,10558177,5
8882,PRT,Portugal,2008,84,100,4.1670527777087525,14691.048,21956.0,36.6,10558177,5
8883,PRT,Portugal,2008,85,100,4.180534332905187,15154.246000000001,21956.0,36.6,10558177,5
8884,PRT,Portugal,2008,86,100,4.193150794430252,15600.941,21956.0,36.6,10558177,5
8885,PRT,Portugal,2008,87,100,4.206304355696714,16080.678,21956.0,36.6,10558177,5
8886,PRT,Portugal,2008,88,100,4.219913867892502,16592.578,21956.0,36.6,10558177,5
8887,PRT,Portugal,2008,89,100,4.233618356346288,17124.518,21956.0,36.6,10558177,5
8888,PRT,Portugal,2008,90,100,4.254944295762122,17986.402,21956.0,36.6,10558177,5
8889,PRT,Portugal,2008,91,100,4.272135758827477,18712.67,21956.0,36.6,10558177,5
8890,PRT,Portugal,2008,92,100,4.284867177829869,19269.355,21956.0,36.6,10558177,5
8891,PRT,Portugal,2008,93,100,4.3116873559454545,20496.861,21956.0,36.6,10558177,5
8892,PRT,Portugal,2008,94,100,4.334519694565568,21603.28,21956.0,36.6,10558177,5
8893,PRT,Portugal,2008,95,100,4.35897449880683,22854.646,21956.0,36.6,10558177,5
8894,PRT,Portugal,2008,96,100,4.40021536924308,25131.324,21956.0,36.6,10558177,5
8895,PRT,Portugal,2008,97,100,4.453749285774664,28428.195,21956.0,36.6,10558177,5
8896,PRT,Portugal,2008,98,100,4.514160008318069,32670.818,21956.0,36.6,10558177,5
8897,PRT,Portugal,2008,99,100,4.583622282338666,38337.367,21956.0,36.6,10558177,5
8898,PRT,Portugal,2008,100,100,4.768192428564919,58639.793,21956.0,36.6,10558177,5
2300,CZE,Czech Republic,2008,1,100,3.2003708411200034,1586.2471,23223.0,26.3,23040000,5
2301,CZE,Czech Republic,2008,2,100,3.36589573072048,2322.1792,23223.0,26.3,23040000,5
2302,CZE,Czech Republic,2008,3,100,3.4380016677552963,2741.5847,23223.0,26.3,23040000,5
2303,CZE,Czech Republic,2008,4,100,3.4867650046999485,3067.3618,23223.0,26.3,23040000,5
2304,CZE,Czech Republic,2008,5,100,3.53088156865509,3395.3267,23223.0,26.3,23040000,5
2305,CZE,Czech Republic,2008,6,100,3.5572560565651714,3607.913,23223.0,26.3,23040000,5
2306,CZE,Czech Republic,2008,7,100,3.58006760089909,3802.4858,23223.0,26.3,23040000,5
2307,CZE,Czech Republic,2008,8,100,3.5992498282955236,3974.2009999999996,23223.0,26.3,23040000,5
2308,CZE,Czech Republic,2008,9,100,3.6140187053756017,4111.6743,23223.0,26.3,23040000,5
2309,CZE,Czech Republic,2008,10,100,3.6265380649645955,4231.9259999999995,23223.0,26.3,23040000,5
2310,CZE,Czech Republic,2008,11,100,3.6416680619732635,4381.9565,23223.0,26.3,23040000,5
2311,CZE,Czech Republic,2008,12,100,3.6529144468949206,4496.9126,23223.0,26.3,23040000,5
2312,CZE,Czech Republic,2008,13,100,3.663418438496761,4607.0024,23223.0,26.3,23040000,5
2313,CZE,Czech Republic,2008,14,100,3.67363659697907,4716.682,23223.0,26.3,23040000,5
2314,CZE,Czech Republic,2008,15,100,3.6831495628832847,4821.138,23223.0,26.3,23040000,5
2315,CZE,Czech Republic,2008,16,100,3.6921581972991975,4922.188,23223.0,26.3,23040000,5
2316,CZE,Czech Republic,2008,17,100,3.699731609821035,5008.776,23223.0,26.3,23040000,5
2317,CZE,Czech Republic,2008,18,100,3.706697329912681,5089.7603,23223.0,26.3,23040000,5
2318,CZE,Czech Republic,2008,19,100,3.7142218434430654,5178.713,23223.0,26.3,23040000,5
2319,CZE,Czech Republic,2008,20,100,3.7213126134846655,5263.9604,23223.0,26.3,23040000,5
2320,CZE,Czech Republic,2008,21,100,3.728116600597557,5347.079000000001,23223.0,26.3,23040000,5
2321,CZE,Czech Republic,2008,22,100,3.7350376266822485,5432.974,23223.0,26.3,23040000,5
2322,CZE,Czech Republic,2008,23,100,3.7423023798578834,5524.6196,23223.0,26.3,23040000,5
2323,CZE,Czech Republic,2008,24,100,3.7480446396277194,5598.1514,23223.0,26.3,23040000,5
2324,CZE,Czech Republic,2008,25,100,3.753220053037047,5665.2627,23223.0,26.3,23040000,5
2325,CZE,Czech Republic,2008,26,100,3.75959487708722,5749.034000000001,23223.0,26.3,23040000,5
2326,CZE,Czech Republic,2008,27,100,3.765949451683756,5833.772,23223.0,26.3,23040000,5
2327,CZE,Czech Republic,2008,28,100,3.7708609624327867,5900.1216,23223.0,26.3,23040000,5
2328,CZE,Czech Republic,2008,29,100,3.7767306685326174,5980.406,23223.0,26.3,23040000,5
2329,CZE,Czech Republic,2008,30,100,3.7817311539839964,6049.6626,23223.0,26.3,23040000,5
2330,CZE,Czech Republic,2008,31,100,3.7854811353609588,6102.1255,23223.0,26.3,23040000,5
2331,CZE,Czech Republic,2008,32,100,3.7899214220993853,6164.8345,23223.0,26.3,23040000,5
2332,CZE,Czech Republic,2008,33,100,3.7955284370292057,6244.9424,23223.0,26.3,23040000,5
2333,CZE,Czech Republic,2008,34,100,3.8008197094565213,6321.4937,23223.0,26.3,23040000,5
2334,CZE,Czech Republic,2008,35,100,3.8065541610099816,6405.5166,23223.0,26.3,23040000,5
2335,CZE,Czech Republic,2008,36,100,3.810785024618356,6468.2236,23223.0,26.3,23040000,5
2336,CZE,Czech Republic,2008,37,100,3.8150570798308467,6532.164000000001,23223.0,26.3,23040000,5
2337,CZE,Czech Republic,2008,38,100,3.818011300451389,6576.7495,23223.0,26.3,23040000,5
2338,CZE,Czech Republic,2008,39,100,3.8213955847354564,6628.1997,23223.0,26.3,23040000,5
2339,CZE,Czech Republic,2008,40,100,3.825909674588978,6697.453,23223.0,26.3,23040000,5
2340,CZE,Czech Republic,2008,41,100,3.829655267534655,6755.4653,23223.0,26.3,23040000,5
2341,CZE,Czech Republic,2008,42,100,3.8346062978862028,6832.9194,23223.0,26.3,23040000,5
2342,CZE,Czech Republic,2008,43,100,3.8390195336063964,6902.7085,23223.0,26.3,23040000,5
2343,CZE,Czech Republic,2008,44,100,3.8427854612705046,6962.8247,23223.0,26.3,23040000,5
2344,CZE,Czech Republic,2008,45,100,3.8457871960013814,7011.1167,23223.0,26.3,23040000,5
2345,CZE,Czech Republic,2008,46,100,3.8495354169716163,7071.8887,23223.0,26.3,23040000,5
2346,CZE,Czech Republic,2008,47,100,3.8525163276819296,7120.5957,23223.0,26.3,23040000,5
2347,CZE,Czech Republic,2008,48,100,3.8557466191530327,7173.7563,23223.0,26.3,23040000,5
2348,CZE,Czech Republic,2008,49,100,3.859259708578684,7232.0215,23223.0,26.3,23040000,5
2349,CZE,Czech Republic,2008,50,100,3.863254497978704,7298.851,23223.0,26.3,23040000,5
2350,CZE,Czech Republic,2008,51,100,3.867580755002113,7371.9224,23223.0,26.3,23040000,5
2351,CZE,Czech Republic,2008,52,100,3.871927347975842,7446.0740000000005,23223.0,26.3,23040000,5
2352,CZE,Czech Republic,2008,53,100,3.8758103829311703,7512.948,23223.0,26.3,23040000,5
2353,CZE,Czech Republic,2008,54,100,3.8797807041610737,7581.9463,23223.0,26.3,23040000,5
2354,CZE,Czech Republic,2008,55,100,3.8840776190583046,7657.3345,23223.0,26.3,23040000,5
2355,CZE,Czech Republic,2008,56,100,3.889029496701296,7745.144,23223.0,26.3,23040000,5
2356,CZE,Czech Republic,2008,57,100,3.8930085540412573,7816.432,23223.0,26.3,23040000,5
2357,CZE,Czech Republic,2008,58,100,3.8966056508423903,7881.4414,23223.0,26.3,23040000,5
2358,CZE,Czech Republic,2008,59,100,3.900487239538216,7952.1990000000005,23223.0,26.3,23040000,5
2359,CZE,Czech Republic,2008,60,100,3.9045246950150845,8026.472,23223.0,26.3,23040000,5
2360,CZE,Czech Republic,2008,61,100,3.908973138102488,8109.109,23223.0,26.3,23040000,5
2361,CZE,Czech Republic,2008,62,100,3.9136280723182764,8196.493,23223.0,26.3,23040000,5
2362,CZE,Czech Republic,2008,63,100,3.9177103726011557,8273.902,23223.0,26.3,23040000,5
2363,CZE,Czech Republic,2008,64,100,3.9228651673040438,8372.693000000001,23223.0,26.3,23040000,5
2364,CZE,Czech Republic,2008,65,100,3.927408554633287,8460.744,23223.0,26.3,23040000,5
2365,CZE,Czech Republic,2008,66,100,3.932329144891165,8557.15,23223.0,26.3,23040000,5
2366,CZE,Czech Republic,2008,67,100,3.9373085678068347,8655.827,23223.0,26.3,23040000,5
2367,CZE,Czech Republic,2008,68,100,3.9416610744687084,8743.011999999999,23223.0,26.3,23040000,5
2368,CZE,Czech Republic,2008,69,100,3.9464814953887277,8840.595,23223.0,26.3,23040000,5
2369,CZE,Czech Republic,2008,70,100,3.951638263155984,8946.193000000001,23223.0,26.3,23040000,5
2370,CZE,Czech Republic,2008,71,100,3.956354935276256,9043.883,23223.0,26.3,23040000,5
2371,CZE,Czech Republic,2008,72,100,3.961432010621141,9150.23,23223.0,26.3,23040000,5
2372,CZE,Czech Republic,2008,73,100,3.9660507561233174,9248.0625,23223.0,26.3,23040000,5
2373,CZE,Czech Republic,2008,74,100,3.972133845822684,9378.51,23223.0,26.3,23040000,5
2374,CZE,Czech Republic,2008,75,100,3.9786106709485964,9519.424,23223.0,26.3,23040000,5
2375,CZE,Czech Republic,2008,76,100,3.9846797622009356,9653.388,23223.0,26.3,23040000,5
2376,CZE,Czech Republic,2008,77,100,3.9925993747876665,9831.038,23223.0,26.3,23040000,5
2377,CZE,Czech Republic,2008,78,100,3.999424482654639,9986.757,23223.0,26.3,23040000,5
2378,CZE,Czech Republic,2008,79,100,4.00485196378637,10112.347,23223.0,26.3,23040000,5
2379,CZE,Czech Republic,2008,80,100,4.010927914670321,10254.817,23223.0,26.3,23040000,5
2380,CZE,Czech Republic,2008,81,100,4.017815783907782,10418.754,23223.0,26.3,23040000,5
2381,CZE,Czech Republic,2008,82,100,4.02627861895956,10623.768999999998,23223.0,26.3,23040000,5
2382,CZE,Czech Republic,2008,83,100,4.0335793498006485,10803.87,23223.0,26.3,23040000,5
2383,CZE,Czech Republic,2008,84,100,4.041865690023181,11011.987,23223.0,26.3,23040000,5
2384,CZE,Czech Republic,2008,85,100,4.0500402319159425,11221.223999999998,23223.0,26.3,23040000,5
2385,CZE,Czech Republic,2008,86,100,4.059842268852499,11477.367,23223.0,26.3,23040000,5
2386,CZE,Czech Republic,2008,87,100,4.068477594783985,11707.862,23223.0,26.3,23040000,5
2387,CZE,Czech Republic,2008,88,100,4.077149503829744,11943.992,23223.0,26.3,23040000,5
2388,CZE,Czech Republic,2008,89,100,4.0841022272594305,12136.745,23223.0,26.3,23040000,5
2389,CZE,Czech Republic,2008,90,100,4.094215647826146,12422.69,23223.0,26.3,23040000,5
2390,CZE,Czech Republic,2008,91,100,4.106327251804988,12774.01,23223.0,26.3,23040000,5
2391,CZE,Czech Republic,2008,92,100,4.121377881657486,13224.458,23223.0,26.3,23040000,5
2392,CZE,Czech Republic,2008,93,100,4.136238359478424,13684.796999999999,23223.0,26.3,23040000,5
2393,CZE,Czech Republic,2008,94,100,4.152981255625086,14222.673999999999,23223.0,26.3,23040000,5
2394,CZE,Czech Republic,2008,95,100,4.1716516374257955,14847.442,23223.0,26.3,23040000,5
2395,CZE,Czech Republic,2008,96,100,4.1958427754712995,15697.944,23223.0,26.3,23040000,5
2396,CZE,Czech Republic,2008,97,100,4.226015624683767,16827.346,23223.0,26.3,23040000,5
2397,CZE,Czech Republic,2008,98,100,4.270524348869324,18643.367,23223.0,26.3,23040000,5
2398,CZE,Czech Republic,2008,99,100,4.333173431509316,21536.416,23223.0,26.3,23040000,5
2399,CZE,Czech Republic,2008,100,100,4.568947799399772,37063.617,23223.0,26.3,23040000,5
1700,CHN,China,2007,1,100,1.2232211556515817,16.719418,5712.0,47.8,23040000,6
1701,CHN,China,2007,2,100,2.369495516098357,234.15072999999998,5712.0,47.8,23040000,6
1702,CHN,China,2007,3,100,2.451625118111559,282.8949,5712.0,47.8,23040000,6
1703,CHN,China,2007,4,100,2.5103123859023833,323.8265,5712.0,47.8,23040000,6
1704,CHN,China,2007,5,100,2.5590211020911937,362.2606,5712.0,47.8,23040000,6
1705,CHN,China,2007,6,100,2.5969044673229016,395.27966000000004,5712.0,47.8,23040000,6
1706,CHN,China,2007,7,100,2.6283992201529522,425.01007000000004,5712.0,47.8,23040000,6
1707,CHN,China,2007,8,100,2.6559495481561197,452.84497000000005,5712.0,47.8,23040000,6
1708,CHN,China,2007,9,100,2.681724482941962,480.5344,5712.0,47.8,23040000,6
1709,CHN,China,2007,10,100,2.7040619494999034,505.89682,5712.0,47.8,23040000,6
1710,CHN,China,2007,11,100,2.7238722799169617,529.5077,5712.0,47.8,23040000,6
1711,CHN,China,2007,12,100,2.7443460342352473,555.0678,5712.0,47.8,23040000,6
1712,CHN,China,2007,13,100,2.761574293055195,577.5296599999999,5712.0,47.8,23040000,6
1713,CHN,China,2007,14,100,2.7775001894832982,599.1012,5712.0,47.8,23040000,6
1714,CHN,China,2007,15,100,2.7925530139410184,620.23035,5712.0,47.8,23040000,6
1715,CHN,China,2007,16,100,2.808131441797566,642.88226,5712.0,47.8,23040000,6
1716,CHN,China,2007,17,100,2.823740814579141,666.40894,5712.0,47.8,23040000,6
1717,CHN,China,2007,18,100,2.83888424199121,690.05585,5712.0,47.8,23040000,6
1718,CHN,China,2007,19,100,2.8521988921951213,711.5393,5712.0,47.8,23040000,6
1719,CHN,China,2007,20,100,2.8637922393443,730.7894,5712.0,47.8,23040000,6
1720,CHN,China,2007,21,100,2.8765268766720484,752.5353,5712.0,47.8,23040000,6
1721,CHN,China,2007,22,100,2.8889609138459114,774.3921,5712.0,47.8,23040000,6
1722,CHN,China,2007,23,100,2.9016619071061114,797.3737,5712.0,47.8,23040000,6
1723,CHN,China,2007,24,100,2.913427449744835,819.27075,5712.0,47.8,23040000,6
1724,CHN,China,2007,25,100,2.925165324683905,841.7155,5712.0,47.8,23040000,6
1725,CHN,China,2007,26,100,2.9374194374324962,865.8037,5712.0,47.8,23040000,6
1726,CHN,China,2007,27,100,2.9488616516074697,888.9179,5712.0,47.8,23040000,6
1727,CHN,China,2007,28,100,2.959259744593091,910.4576400000001,5712.0,47.8,23040000,6
1728,CHN,China,2007,29,100,2.970311024531317,933.9229,5712.0,47.8,23040000,6
1729,CHN,China,2007,30,100,2.9808224057980186,956.8027300000001,5712.0,47.8,23040000,6
1730,CHN,China,2007,31,100,2.991932647243028,981.5957,5712.0,47.8,23040000,6
1731,CHN,China,2007,32,100,3.0037978840548343,1008.7833,5712.0,47.8,23040000,6
1732,CHN,China,2007,33,100,3.013733559933194,1032.128,5712.0,47.8,23040000,6
1733,CHN,China,2007,34,100,3.0241381752282237,1057.1538,5712.0,47.8,23040000,6
1734,CHN,China,2007,35,100,3.034632145907188,1083.0092,5712.0,47.8,23040000,6
1735,CHN,China,2007,36,100,3.045813962543373,1111.2556,5712.0,47.8,23040000,6
1736,CHN,China,2007,37,100,3.0569397839701136,1140.0917,5712.0,47.8,23040000,6
1737,CHN,China,2007,38,100,3.067802214026793,1168.9669,5712.0,47.8,23040000,6
1738,CHN,China,2007,39,100,3.0780511904983685,1196.8816,5712.0,47.8,23040000,6
1739,CHN,China,2007,40,100,3.090511182356979,1231.7177,5712.0,47.8,23040000,6
1740,CHN,China,2007,41,100,3.1019687343233717,1264.6453,5712.0,47.8,23040000,6
1741,CHN,China,2007,42,100,3.1140390201841286,1300.2864,5712.0,47.8,23040000,6
1742,CHN,China,2007,43,100,3.125877577789499,1336.2188,5712.0,47.8,23040000,6
1743,CHN,China,2007,44,100,3.1370351106700087,1370.9926,5712.0,47.8,23040000,6
1744,CHN,China,2007,45,100,3.1490987563668926,1409.6093,5712.0,47.8,23040000,6
1745,CHN,China,2007,46,100,3.159559583990788,1443.9747,5712.0,47.8,23040000,6
1746,CHN,China,2007,47,100,3.170575467829582,1481.0696,5712.0,47.8,23040000,6
1747,CHN,China,2007,48,100,3.183304471947479,1525.1216,5712.0,47.8,23040000,6
1748,CHN,China,2007,49,100,3.1952688866692154,1567.7214,5712.0,47.8,23040000,6
1749,CHN,China,2007,50,100,3.207029730788367,1610.7559,5712.0,47.8,23040000,6
1750,CHN,China,2007,51,100,3.218189586108975,1652.6831,5712.0,47.8,23040000,6
1751,CHN,China,2007,52,100,3.2301233339694275,1698.726,5712.0,47.8,23040000,6
1752,CHN,China,2007,53,100,3.2434607960575965,1751.7043,5712.0,47.8,23040000,6
1753,CHN,China,2007,54,100,3.2568891694864215,1806.713,5712.0,47.8,23040000,6
1754,CHN,China,2007,55,100,3.2702945542513384,1863.3505,5712.0,47.8,23040000,6
1755,CHN,China,2007,56,100,3.2840594733874022,1923.3551,5712.0,47.8,23040000,6
1756,CHN,China,2007,57,100,3.2967709434449226,1980.4822,5712.0,47.8,23040000,6
1757,CHN,China,2007,58,100,3.309246967715607,2038.2008,5712.0,47.8,23040000,6
1758,CHN,China,2007,59,100,3.3224963895999746,2101.3403,5712.0,47.8,23040000,6
1759,CHN,China,2007,60,100,3.3361799140464905,2168.6023,5712.0,47.8,23040000,6
1760,CHN,China,2007,61,100,3.348098572870747,2228.9410000000003,5712.0,47.8,23040000,6
1761,CHN,China,2007,62,100,3.3597973234365686,2289.7988,5712.0,47.8,23040000,6
1762,CHN,China,2007,63,100,3.3709917893930097,2349.5884,5712.0,47.8,23040000,6
1763,CHN,China,2007,64,100,3.383766639713261,2419.7285,5712.0,47.8,23040000,6
1764,CHN,China,2007,65,100,3.3954115833291016,2485.4875,5712.0,47.8,23040000,6
1765,CHN,China,2007,66,100,3.4093906770422207,2566.792,5712.0,47.8,23040000,6
1766,CHN,China,2007,67,100,3.4217994305295867,2641.1887,5712.0,47.8,23040000,6
1767,CHN,China,2007,68,100,3.4333778802955135,2712.5508,5712.0,47.8,23040000,6
1768,CHN,China,2007,69,100,3.4462033963072463,2793.8520000000003,5712.0,47.8,23040000,6
1769,CHN,China,2007,70,100,3.458765731808713,2875.8467,5712.0,47.8,23040000,6
1770,CHN,China,2007,71,100,3.4711803648091273,2959.2412,5712.0,47.8,23040000,6
1771,CHN,China,2007,72,100,3.4836578052653384,3045.4944,5712.0,47.8,23040000,6
1772,CHN,China,2007,73,100,3.4958966668824805,3132.5403,5712.0,47.8,23040000,6
1773,CHN,China,2007,74,100,3.5089741820752502,3228.3022,5712.0,47.8,23040000,6
1774,CHN,China,2007,75,100,3.5188289260106007,3302.3943,5712.0,47.8,23040000,6
1775,CHN,China,2007,76,100,3.5288703130939254,3379.639,5712.0,47.8,23040000,6
1776,CHN,China,2007,77,100,3.54237814716248,3486.4075,5712.0,47.8,23040000,6
1777,CHN,China,2007,78,100,3.5547675764636146,3587.2990000000004,5712.0,47.8,23040000,6
1778,CHN,China,2007,79,100,3.567510117250743,3694.1125,5712.0,47.8,23040000,6
1779,CHN,China,2007,80,100,3.581607501084114,3815.9924,5712.0,47.8,23040000,6
1780,CHN,China,2007,81,100,3.59479910498446,3933.6807,5712.0,47.8,23040000,6
1781,CHN,China,2007,82,100,3.607697281231537,4052.2598,5712.0,47.8,23040000,6
1782,CHN,China,2007,83,100,3.620779521160118,4176.183,5712.0,47.8,23040000,6
1783,CHN,China,2007,84,100,3.634166260405167,4306.9146,5712.0,47.8,23040000,6
1784,CHN,China,2007,85,100,3.6483016456883943,4449.402,5712.0,47.8,23040000,6
1785,CHN,China,2007,86,100,3.66323875414969,4605.0967,5712.0,47.8,23040000,6
1786,CHN,China,2007,87,100,3.680613499829867,4793.067,5712.0,47.8,23040000,6
1787,CHN,China,2007,88,100,3.696659327974311,4973.468,5712.0,47.8,23040000,6
1788,CHN,China,2007,89,100,3.714314332794662,5179.816,5712.0,47.8,23040000,6
1789,CHN,China,2007,90,100,3.7312082322957,5385.2793,5712.0,47.8,23040000,6
1790,CHN,China,2007,91,100,3.7504666604634163,5629.459,5712.0,47.8,23040000,6
1791,CHN,China,2007,92,100,3.771625367931632,5910.5156,5712.0,47.8,23040000,6
1792,CHN,China,2007,93,100,3.7938449822692175,6220.781999999999,5712.0,47.8,23040000,6
1793,CHN,China,2007,94,100,3.8172368936233942,6565.0327,5712.0,47.8,23040000,6
1794,CHN,China,2007,95,100,3.844968576147048,6997.9136,5712.0,47.8,23040000,6
1795,CHN,China,2007,96,100,3.8801384827774865,7588.195,5712.0,47.8,23040000,6
1796,CHN,China,2007,97,100,3.9199955769029526,8317.553,5712.0,47.8,23040000,6
1797,CHN,China,2007,98,100,3.9723085748236855,9382.284,5712.0,47.8,23040000,6
1798,CHN,China,2007,99,100,4.0442068566461735,11071.51,5712.0,47.8,23040000,6
1799,CHN,China,2007,100,100,4.2327777399827315,17091.404,5712.0,47.8,23040000,6
